0,-162.87,-2.47,0,0,2.47,0,
0,-163.08,-2.21,0,0,2.21,0,
0,-163.3,-1.8,0,0,1.8,0,
0,-163.45,-1.2,0,0,1.2,0,
0,-163.61,-1.68,0,0,1.68,0,
0,-163.73,-1.4,0,0,1.4,0,
0,-163.84,-1.06,0,0,1.06,0,
0,-163.94,-0.66,0,0,0.66,0,
0,-164.02,-0.56,0,0,0.56,0,
0,-164.09,-0.82,0,0,0.82,0,
0,-164.15,-0.67,0,0,0.67,0,
0,-164.2,-0.33,0,0,0.33,0,
0,-164.25,-0.49,0,0,0.49,0,
0,-164.29,-0.47,0,0,0.47,0,
0,-164.32,-0.55,0,0,0.55,0,
0,-164.34,-0.19,0,0,0.19,0,
0,-164.37,-0.09,0,0,0.09,0,
0,-164.38,-0.05,0,0,0.05,0,
0,-164.38,-0.11,0,0,0.11,0,
0,-164.42,-0.12,0,0,0.12,0,
0,-164.44,-0.11,0,0,0.11,0,
0,-164.46,-0.31,0,0,0.31,0,
0,-164.47,-0.24,0,0,0.24,0,
0,-164.47,-0.14,0,0,0.14,0,
0,-164.48,0.07,0,0,-0.07,0,
0,-164.5,-0.49,0,0,0.49,0,
0,-164.5,0.02,0,0,-0.02,0,
0,-164.5,0.1,0,0,-0.1,0,
0,-164.5,-0.02,0,0,0.02,0,
0,-164.5,0.21,0,0,-0.21,0,
0,-164.5,-0.01,0,0,0.01,0,
0,-164.51,-0.13,0,0,0.13,0,
0,-163.72,11.64,-3,0,-11.64,0,
0,-162.7,-0.09,0,0,0.09,0,
0,-162.68,10.51,-3,0,-10.51,0,
0,-158.53,51.14,-15,0,-51.14,0,
0,-159.38,-16.5,4,0,16.5,0,
0,-161.79,-24.09,7,0,24.09,0,
0,-160.44,41.91,-12,0,-41.91,0,
0,-154.2,35.16,-10,0,-35.16,0,
0,-158.96,-59.75,17,0,59.75,-2.97,
0,-159.7,3.33,-1,0,-3.33,0,
0,-157.42,12.31,-3,0,-12.31,0,
0,-163.47,-67.72,20,0,67.72,0,
0,-163.94,9.67,-2,0,-9.67, ovf,
0,-163.96,-11.25,3,0,11.25, ovf,
0,-163.37,3.34,-1,0,-3.34, ovf,
0,-163.47,5.25,-1,0,-5.25, ovf,
